1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
0.943565194;0.898421053;0.819050586;0.931344843;0.930852764;0.899797981;0.931799651;0.939768642;0.892184318;0.887270178;0.85631777;0.888654804;0.842088128;0.917713776;0.828090236;0.940249073;0.718653975;0.784474321;0.838566093;0.720470929;0.89913338;0.920741691;0.831884103;0.837315214;0.655956492;0.702276186;0.814132401;0.853354673;0.832999339;0.840049149;0.862651389;0.840111344;0.881425583;0.786659514;0.796902439;0.731331853;0.830983215;0.698650157;0.808880162;0.740689479;0.798733395;0.851184785;0.777328321;0.838226209;0.796296296;0.942880824;0.964260617;0.939572807;0.863483918;0.821321101
0.967839226;0.963157895;0.888382499;0.967564023;0.979301038;0.932531682;0.97205695;0.974184832;0.962359048;0.958353855;0.934098024;0.94042677;0.921240841;0.952339325;0.898337254;0.968442991;0.814768736;0.8993738;0.886878808;0.848805157;0.952620641;0.971234523;0.897800593;0.935312471;0.766368156;0.774202539;0.888064399;0.932652357;0.907858242;0.918948729;0.928487195;0.931163497;0.892997785;0.884234804;0.892350095;0.833429926;0.89616898;0.812400714;0.878440882;0.816728538;0.887503752;0.913255039;0.856886675;0.930319539;0.899074074;0.983749848;0.998571429;0.982887194;0.898895322;0.914619282
0.955998378;0.945789474;0.789708394;0.957290819;0.963646468;0.923467215;0.954161051;0.977873361;0.963887578;0.947179078;0.834353555;0.912585778;0.822402065;0.938289128;0.818654484;0.9819616;0.706686187;0.868227273;0.782989412;0.503435336;0.929695748;0.971729391;0.873269062;0.925014053;0.637086137;0.798784417;0.87664184;0.894105002;0.881482297;0.910360423;0.905074171;0.825169927;0.899265145;0.857424526;0.899238976;0.777233554;0.89796818;0.704034029;0.868650086;0.844220078;0.882955953;0.920303268;0.783688884;0.923355712;0.882407407;0.937898666;0.988571242;0.868105486;0.870664412;0.748417629
0.906320294;0.894736842;0.81676342;0.898364235;0.912668856;0.888220452;0.909453187;0.933615546;0.917583578;0.906052442;0.858838866;0.889751017;0.848661677;0.876078239;0.804116515;0.928980168;0.755368839;0.831450777;0.783539728;0.76416348;0.896585477;0.923777085;0.823209591;0.902163903;0.742375816;0.766010791;0.852938988;0.909171217;0.864674735;0.89694033;0.907605873;0.902134738;0.859379944;0.828500422;0.883450875;0.760104621;0.865378517;0.767412551;0.848556832;0.810099945;0.859430348;0.890736732;0.818120706;0.89790777;0.85462963;0.955591515;0.975721936;0.932524453;0.849299877;0.843849083
0.883746851;0.904736842;0.719619506;0.856757174;0.88995886;0.885704347;0.912253342;0.882591896;0.90743236;0.877628058;0.81059026;0.889760949;0.803104189;0.822877298;0.735894244;0.924470568;0.688947548;0.809498374;0.812330469;0.71057774;0.871115799;0.895502403;0.777211928;0.909244585;0.724278447;0.734139618;0.875408331;0.883049332;0.854600731;0.900162675;0.858203314;0.884644066;0.843645617;0.835988225;0.890341075;0.793685082;0.860956368;0.760058329;0.796895701;0.799963795;0.865164075;0.881731251;0.818567295;0.893058185;0.815432099;0.953177766;0.975746473;0.930540711;0.854631691;0.847177052
0.913678331;0.902105263;0.83999123;0.891888259;0.937402108;0.880165063;0.89659459;0.917035318;0.906925265;0.889279977;0.847682603;0.844664344;0.849423741;0.911191688;0.806476821;0.902477987;0.68151637;0.811015456;0.795378398;0.729688047;0.881302215;0.910151922;0.812981512;0.848338813;0.620172888;0.702882613;0.796980181;0.831204889;0.826765904;0.857751857;0.873415734;0.885631707;0.874090222;0.777071641;0.799197579;0.70664233;0.818703593;0.645163739;0.786763076;0.723341081;0.779752151;0.828469172;0.752088668;0.843983051;0.796604938;0.950444028;0.968570962;0.927508421;0.854668436;0.834869694
0.913651565;0.891578947;0.822478143;0.901616832;0.903058587;0.885708404;0.906094963;0.935455272;0.925724008;0.90859311;0.853083988;0.890874535;0.842482874;0.882098312;0.809182715;0.928982716;0.761565808;0.82531789;0.780457534;0.760063721;0.885894052;0.921759938;0.820654397;0.913588085;0.762302784;0.767828599;0.86887104;0.90961291;0.864199488;0.889967234;0.909511;0.904061499;0.860430365;0.826354499;0.893211834;0.762153771;0.871927841;0.783259584;0.853624058;0.81692461;0.8665481;0.887015543;0.83254325;0.901539731;0.849691358;0.955913162;0.970032001;0.935548646;0.854606718;0.84496015
0.955994548;0.948947368;0.855238032;0.939994671;0.97072025;0.907856413;0.953596773;0.962508019;0.948625048;0.946684385;0.92401416;0.914262399;0.918920659;0.945812202;0.877060765;0.958272186;0.763611497;0.881513459;0.841124378;0.783947528;0.934785319;0.957598159;0.891669797;0.928795447;0.777547679;0.803640998;0.884401953;0.923344631;0.893468357;0.900161521;0.932284679;0.936042275;0.896131465;0.881034261;0.89278047;0.834818606;0.905012741;0.805892025;0.880467681;0.850068184;0.90015729;0.914429974;0.858461422;0.916083719;0.870679012;0.978921728;0.981436408;0.965770339;0.891941543;0.868502794
0.93962117;0.940526316;0.813328902;0.937285537;0.954569822;0.921454128;0.950801578;0.973576633;0.956253208;0.956317195;0.89520712;0.912590733;0.914666695;0.940799172;0.859164934;0.978009967;0.761548793;0.867724355;0.858092293;0.789760528;0.92154703;0.952550709;0.885024623;0.929921625;0.774091402;0.796966609;0.881539129;0.90562904;0.885310031;0.90391804;0.90822595;0.933131557;0.885644844;0.856383662;0.902254897;0.778618471;0.907470468;0.791742466;0.88198681;0.850263496;0.89402768;0.912274188;0.858017475;0.919115122;0.875925926;0.97329089;0.981460946;0.966778404;0.86885319;0.905655858
0.961069759;0.951578947;0.87428595;0.96377147;0.972238465;0.926997469;0.970938382;0.968040813;0.958795928;0.95835282;0.920051106;0.924841458;0.920079856;0.948828282;0.873684666;0.968442991;0.799103025;0.87436016;0.856544858;0.824569104;0.949561495;0.970729472;0.887072743;0.934105648;0.765350076;0.781185118;0.881537123;0.93220831;0.896336373;0.916268633;0.934806687;0.930183223;0.89926954;0.875655699;0.893642373;0.834805434;0.898789676;0.814663157;0.873544514;0.815753651;0.884932863;0.911099867;0.849673169;0.927290337;0.876851852;0.982462743;0.998571429;0.982879097;0.904226957;0.916836229
0.971790853;0.943684211;0.792379557;0.964860733;0.974761697;0.936562926;0.97038413;0.971715726;0.972536138;0.975107735;0.783229324;0.939868717;0.77758279;0.952314125;0.779799942;0.980269863;0.6921648;0.883541789;0.864255626;0.60374453;0.942431107;0.976777859;0.900851383;0.902566686;0.605124796;0.693166502;0.843555545;0.913154302;0.874276281;0.899096636;0.920889062;0.832326288;0.943343237;0.862803089;0.779831787;0.643579708;0.874710004;0.575265318;0.824248818;0.741662543;0.862000457;0.876250267;0.75821405;0.898516766;0.856481481;0.979565643;0.988571335;0.878169938;0.854706787;0.704453984
0.874153154;0.882105263;0.794285045;0.895678476;0.886407186;0.874624765;0.910564259;0.907186127;0.911000654;0.904002367;0.848026248;0.87919549;0.842475719;0.871079294;0.777433709;0.904164628;0.755358617;0.755836134;0.778919605;0.740269888;0.891991562;0.909642799;0.783337507;0.914715531;0.755389569;0.766614638;0.861937932;0.898532919;0.865150908;0.885663852;0.894303416;0.875896714;0.852018213;0.818862111;0.897948182;0.755291284;0.876841686;0.777884039;0.850077445;0.81478226;0.863582579;0.878007146;0.846968229;0.893360481;0.873765432;0.953498998;0.974252687;0.931508291;0.863585235;0.844929805
0.892216992;0.881578947;0.814481475;0.916751985;0.911147574;0.865060322;0.913348173;0.909662798;0.912017949;0.896915386;0.840471772;0.871370622;0.85829839;0.860539113;0.789941004;0.917127818;0.742172258;0.822242075;0.817493515;0.744019264;0.890476537;0.905098363;0.807371353;0.902888463;0.733429088;0.745670956;0.821890555;0.891886337;0.846925002;0.86848724;0.88102989;0.867220796;0.821599979;0.812410587;0.882447025;0.747753274;0.863412914;0.753544836;0.830323284;0.790407045;0.852116532;0.872133546;0.81811461;0.876095825;0.861111111;0.954303892;0.974269014;0.939552565;0.829845741;0.843768238
0.876991417;0.902105263;0.711248701;0.846487476;0.873786979;0.875639928;0.878708689;0.87339024;0.90488343;0.879644066;0.829305144;0.886409067;0.811201867;0.802313078;0.722043805;0.922766092;0.678617646;0.791095548;0.798444749;0.69658619;0.856852945;0.874300464;0.759825341;0.915842382;0.736274121;0.72837911;0.872969367;0.84846388;0.857484413;0.886207255;0.836698703;0.8943415;0.82891776;0.825272367;0.891489181;0.772465377;0.847692496;0.755524154;0.771063767;0.78709404;0.858834336;0.867631265;0.805498945;0.886090322;0.804320988;0.9546273;0.964309692;0.931524485;0.849312364;0.86064052
0.848739003;0.808947368;0.747438468;0.803232495;0.827857857;0.765856226;0.834538875;0.842648963;0.799610468;0.817679886;0.77673429;0.767772226;0.747507489;0.832417491;0.725426743;0.848930945;0.658411312;0.78907763;0.718265436;0.641982384;0.819648572;0.808175505;0.759334961;0.820179705;0.58987312;0.649162725;0.779408833;0.811705266;0.79605105;0.778331949;0.789893603;0.723883808;0.76071956;0.712739811;0.772786121;0.618235361;0.677050745;0.669217254;0.681425192;0.693900983;0.744564279;0.743096605;0.725479573;0.763408174;0.739506173;0.940790172;0.937068219;0.910351082;0.815735548;0.805579677
0.892772389;0.890526316;0.808386235;0.899996961;0.89399825;0.873626842;0.912233367;0.907815507;0.911504645;0.894373692;0.838677358;0.875838597;0.857910799;0.847996956;0.781836087;0.926710081;0.745469187;0.824287065;0.792281416;0.743682859;0.878761586;0.897524642;0.796109303;0.913750332;0.764129572;0.765709974;0.857438449;0.896317392;0.844522085;0.87760395;0.884827375;0.860430309;0.813227383;0.82741829;0.895651558;0.760780145;0.873075167;0.762881899;0.849064388;0.819068632;0.86832957;0.882707653;0.841562217;0.888819062;0.877160494;0.954303581;0.97000765;0.941568694;0.836975934;0.838142565
0.758585206;0.737894737;0.590125223;0.787601797;0.747089318;0.784499335;0.807195097;0.890580179;0.744673431;0.87405978;0.819225427;0.786290086;0.808880493;0.703454467;0.821338038;0.680381456;0.419994073;0.748730732;0.75989619;0.761782554;0.845140072;0.744074821;0.7348003;0.92992147;0.73464612;0.710467196;0.75122782;0.804148622;0.747588301;0.732708016;0.644299441;0.830376177;0.815354594;0.783491068;0.871825481;0.576420668;0.880118226;0.728640023;0.861048963;0.788263175;0.857650442;0.85725385;0.829386034;0.846102062;0.830555556;0.981979599;0.705497462;0.656756056;0.794383856;0.676497006
0.964444307;0.954210526;0.868572967;0.952420689;0.97322715;0.923454031;0.973173038;0.973570581;0.964389499;0.959370128;0.926896005;0.905894332;0.905022826;0.940788069;0.902056662;0.979714443;0.788371497;0.851383179;0.812856491;0.752898579;0.921542874;0.967697133;0.879911106;0.874406465;0.670801663;0.676475923;0.81863055;0.905179502;0.855089784;0.86097651;0.872183523;0.916669738;0.89717749;0.816729944;0.815417951;0.795058708;0.844906579;0.738825823;0.819349029;0.732304448;0.827797443;0.83415053;0.800766579;0.861557341;0.837962963;0.969589415;0.967125784;0.950665565;0.813925753;0.867472713
0.970659625;0.958421053;0.895622773;0.971350733;0.977792;0.939577992;0.972053193;0.974799083;0.956250103;0.952256273;0.929054797;0.946556452;0.925485264;0.953847369;0.898678739;0.96899841;0.828808086;0.892727583;0.891002484;0.838562517;0.95211875;0.971737537;0.895240182;0.936358599;0.789953164;0.791503232;0.892559203;0.937970721;0.916019319;0.913041672;0.930385921;0.937965237;0.909756162;0.88100675;0.89708669;0.835490366;0.900917066;0.825983381;0.893805546;0.821212502;0.894820383;0.917171233;0.860266477;0.939409348;0.907407407;0.982462536;0.997142857;0.984891178;0.886521255;0.921381406
0.966141128;0.946315789;0.794297806;0.949186792;0.970725346;0.936047738;0.963683934;0.974181806;0.976599109;0.955805973;0.821385773;0.927634105;0.82164;0.961373494;0.847349728;0.974073621;0.755355903;0.806424642;0.820025393;0.699660893;0.954141901;0.972737455;0.822252828;0.91664536;0.764937288;0.810013094;0.873359828;0.902076665;0.873794621;0.876551756;0.910770471;0.925356997;0.934931085;0.846722424;0.890485825;0.775890035;0.896986291;0.788913451;0.890425685;0.759779573;0.882165908;0.883696022;0.861166566;0.912146893;0.899382716;0.971360699;0.992848839;0.871097292;0.8740976;0.763190388
0.900679467;0.881578947;0.782482621;0.886492198;0.879354807;0.870093545;0.925114424;0.910880708;0.905408118;0.889803609;0.837583708;0.890869575;0.864095565;0.862531032;0.774395904;0.920508744;0.766081987;0.749732402;0.778404146;0.737548364;0.886402178;0.910143776;0.784360002;0.907796398;0.754982404;0.758120967;0.851301653;0.9042969;0.858434875;0.880295584;0.886738919;0.8768845;0.836283886;0.843485199;0.894790067;0.790264188;0.874550146;0.7801436;0.853115932;0.80932037;0.86298985;0.878595841;0.833892973;0.887908871;0.872530864;0.954465285;0.977142577;0.936540517;0.849387638;0.846076086
0.884903544;0.911578947;0.723054604;0.862161417;0.889945594;0.876133819;0.892127813;0.875225427;0.914548251;0.879143163;0.816710033;0.889751051;0.812743884;0.820343089;0.740628077;0.924460377;0.680683767;0.724722927;0.800502362;0.69283169;0.86246519;0.897022646;0.792028713;0.916003438;0.74257543;0.722912784;0.87173654;0.877723906;0.84789667;0.882990678;0.850023544;0.888520035;0.848871348;0.827441216;0.895220936;0.784796026;0.85472944;0.75751276;0.783054501;0.797040046;0.87366679;0.871353529;0.819694437;0.883969477;0.827160494;0.957843975;0.968579172;0.927508421;0.868790937;0.856231877
0.944126934;0.937368421;0.851045959;0.943775537;0.966679834;0.930513525;0.954742862;0.961276491;0.902835387;0.932451539;0.912852715;0.913137638;0.913134219;0.946320254;0.905435496;0.945314092;0.781354873;0.828896622;0.856041017;0.811252693;0.928167214;0.9480134;0.882462126;0.934829509;0.807438462;0.822457576;0.895835202;0.935311147;0.921779344;0.907683788;0.932923992;0.939884544;0.918159523;0.877815377;0.900244887;0.862234683;0.920242322;0.829655048;0.899544683;0.859817206;0.911230737;0.924024918;0.883478897;0.932747817;0.901234568;0.979405182;0.949990857;0.896282711;0.868840704;0.84041984
