"","setup_id","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
"11","11",144.785714285714,144.469387755102,142.887755102041,144.316326530612,144.581632653061,144.357142857143,144.275510204082,144.908163265306,146.908163265306,148.214285714286,144.15306122449,147.683673469388,145.867346938776,144.19387755102,143.5,146.173469387755,146.173469387755,147.622448979592,144.15306122449,145.663265306122,145.642857142857,144.397959183673,144.255102040816,148.275510204082,147.15306122449,147.785714285714,146.826530612245,148.030612244898,147.826530612245,147.214285714286,145.826530612245,145.704081632653,143.469387755102,146.908163265306,148.479591836735,146.65306122449,147.704081632653,147.030612244898,147.112244897959,147.908163265306,147.80612244898,147.255102040816,148.071428571429,147.173469387755,147.122448979592,148.928571428571,147.183673469388,145.551020408163,145.734693877551,146.581632653061
"12","12",213.80612244898,214.918367346939,213.19387755102,215.80612244898,214.908163265306,213.989795918367,213.459183673469,213.948979591837,213.65306122449,213.459183673469,214.071428571429,213.948979591837,213.704081632653,213.479591836735,213.663265306122,214.132653061224,211.80612244898,216.255102040816,216.520408163265,211.989795918367,214.418367346939,213.540816326531,214.173469387755,213.234693877551,211.520408163265,213.091836734694,213.602040816327,212.275510204082,213.663265306122,212.612244897959,212.438775510204,213.204081632653,213.887755102041,212.755102040816,211.438775510204,211.989795918367,212.724489795918,211.540816326531,213.010204081633,213.010204081633,212.928571428571,212.887755102041,211.948979591837,213.255102040816,214.30612244898,215.316326530612,215.19387755102,214.438775510204,214.551020408163,213.826530612245
"13","13",110.336734693878,109.295918367347,109.887755102041,110.5,109.826530612245,109.520408163265,110.030612244898,110.561224489796,109.622448979592,109.112244897959,109.540816326531,108.173469387755,108.642857142857,110.316326530612,110.030612244898,110.030612244898,109.173469387755,110.80612244898,108.897959183673,109.928571428571,109.459183673469,110.459183673469,110.479591836735,107.622448979592,107.295918367347,108.969387755102,105.948979591837,109.867346938776,106.622448979592,108.112244897959,109.765306122449,108.397959183673,108.091836734694,108.397959183673,105.663265306122,106.622448979592,108.887755102041,106.826530612245,110.438775510204,108.112244897959,108.704081632653,108.867346938776,108.80612244898,108.336734693878,110.377551020408,110.479591836735,108.744897959184,107.938775510204,107.469387755102,106.5
"14","14",332.84693877551,332.15306122449,331.969387755102,332.826530612245,331.459183673469,331.387755102041,332.377551020408,331.877551020408,333.357142857143,333.030612244898,331.173469387755,332.5,331.112244897959,332.030612244898,330.887755102041,333.683673469388,332.051020408163,334.295918367347,331.785714285714,331.744897959184,331.928571428571,332.061224489796,331.357142857143,330.969387755102,330.80612244898,331.081632653061,330.80612244898,331.010204081633,331.683673469388,331.969387755102,330.887755102041,331.785714285714,332.602040816327,332.459183673469,331.316326530612,330.969387755102,330.887755102041,330.826530612245,330.80612244898,330.969387755102,330.908163265306,330.795918367347,330.785714285714,331.19387755102,332.030612244898,331.867346938775,335.214285714286,332.795918367347,331.775510204082,333.397959183673
"15","15",310.938775510204,311.244897959184,311.163265306122,312.040816326531,311.428571428571,310.979591836735,311.122448979592,311.836734693878,311.081632653061,309.877551020408,310.489795918367,310.795918367347,310.65306122449,311.714285714286,310.734693877551,309.979591836735,310.530612244898,313.020408163265,310.448979591837,310.591836734694,310.734693877551,311.612244897959,310.224489795918,311.673469387755,309.673469387755,310.020408163265,310.857142857143,313.285714285714,311.795918367347,310.489795918367,312.122448979592,311.081632653061,310.989795918367,310.459183673469,309.836734693878,311.204081632653,309.775510204082,311.571428571429,309.918367346939,309.673469387755,309.795918367347,309.836734693878,309.673469387755,311.469387755102,311.030612244898,312.938775510204,312.081632653061,310.469387755102,312.520408163265,310.510204081633
"16","16",346.34693877551,345.989795918367,345.979591836735,346.714285714286,345.877551020408,345.714285714286,345.897959183673,346.591836734694,346.285714285714,346.34693877551,346.020408163265,346,345.959183673469,345.673469387755,346.081632653061,346.469387755102,345.673469387755,349.265306122449,346.061224489796,345.755102040816,345.734693877551,346.357142857143,346.938775510204,345.551020408163,346.020408163265,347.163265306122,346.30612244898,345.795918367347,346.816326530612,345.591836734694,345.448979591837,346.224489795918,346.224489795918,346.326530612245,346.336734693878,346.071428571429,346.336734693878,345.897959183673,346.142857142857,347.061224489796,347.030612244898,345.816326530612,346.142857142857,345.428571428571,347.112244897959,345.489795918367,345.734693877551,345.714285714286,345.744897959184,345.734693877551
"17","17",179.5,178.479591836735,183.908163265306,178.561224489796,178.418367346939,179.683673469388,179.683673469388,177.948979591837,178.275510204082,178.479591836735,184.969387755102,181.969387755102,185.010204081633,180.214285714286,184.744897959184,178.479591836735,184.642857142857,179.744897959184,180.275510204082,185.704081632653,181.275510204082,184.010204081633,178.357142857143,183.80612244898,184.438775510204,183.867346938776,184.275510204082,182.724489795918,183.724489795918,184.091836734694,179.724489795918,180.336734693878,178.989795918367,180.336734693878,184.19387755102,184.826530612245,184.234693877551,184.785714285714,183.255102040816,184.295918367347,185.336734693878,182.908163265306,184.336734693878,183.683673469388,184.510204081633,178.704081632653,179.030612244898,184.438775510204,180.397959183673,184.908163265306
"18","18",153.224489795918,153.551020408163,152.040816326531,152.122448979592,152.061224489796,153.571428571429,154.265306122449,152.744897959184,152.530612244898,152.632653061224,151.387755102041,154.469387755102,152.571428571429,153.040816326531,151.132653061224,152.938775510204,153.081632653061,151.489795918367,153.836734693878,151.122448979592,153.428571428571,152.408163265306,151.65306122449,154.408163265306,153.387755102041,152.734693877551,153.612244897959,151.959183673469,153.959183673469,151.959183673469,152.183673469388,153.755102040816,154.591836734694,154.84693877551,153.775510204082,153.632653061224,154.34693877551,153.265306122449,153.387755102041,153.877551020408,154.204081632653,152.520408163265,154.122448979592,153.857142857143,152.928571428571,153.816326530612,151.612244897959,153.244897959184,154.071428571429,153.632653061224
"19","19",131.673469387755,130.367346938776,132.30612244898,131.938775510204,132.204081632653,130.285714285714,130.510204081633,131.34693877551,130.061224489796,131.69387755102,130.285714285714,129.551020408163,130.877551020408,132.469387755102,131.34693877551,129.530612244898,132.163265306122,130.428571428571,130.081632653061,130.551020408163,131.591836734694,131.367346938776,132.183673469388,130.632653061224,130.551020408163,131.897959183673,129.081632653061,131.408163265306,130.551020408163,127.80612244898,131.65306122449,128.734693877551,131.071428571429,127.551020408163,129.795918367347,127.69387755102,130.734693877551,129.387755102041,131.714285714286,129.448979591837,128.959183673469,129.673469387755,130.734693877551,129.244897959184,131.448979591837,129.959183673469,129.714285714286,130.204081632653,129.673469387755,127.857142857143
"20","20",48.2448979591837,48.2040816326531,46.2448979591837,46.3469387755102,48.4489795918367,48.6122448979592,48.2244897959184,48.1224489795918,48.4081632653061,48.4081632653061,46.7959183673469,48.3469387755102,47.7551020408163,46.7142857142857,46.6326530612245,48.3061224489796,46.6122448979592,46.6122448979592,48.4897959183673,47.9795918367347,48.1428571428571,48.1020408163265,47.8775510204082,48.2040816326531,48.4081632653061,48.734693877551,48.3673469387755,48.4081632653061,48.3061224489796,48.469387755102,48.1020408163265,48.1632653061224,48.1224489795918,48.3265306122449,48.3469387755102,47.9183673469388,48.6530612244898,47.7551020408163,48.6326530612245,48.530612244898,48.7142857142857,48.530612244898,48.6122448979592,48.4897959183673,48.5714285714286,48.3877551020408,47.7551020408163,47,46.8979591836735,45.9591836734694
"21","21",180.010204081633,180.091836734694,178.295918367347,178.877551020408,179.15306122449,179.989795918367,180.826530612245,179.530612244898,178.928571428571,178.826530612245,177.948979591837,180.479591836735,179.438775510204,180.010204081633,177.857142857143,179.469387755102,179.520408163265,177.112244897959,181.234693877551,177.561224489796,179.561224489796,178.969387755102,178.887755102041,179.887755102041,177.867346938776,177.418367346939,178.734693877551,177.112244897959,181.010204081633,179.448979591837,179.969387755102,181.010204081633,180.704081632653,180.908163265306,177.632653061224,180.540816326531,179.418367346939,178.826530612245,178.948979591837,177.724489795918,180.091836734694,179.19387755102,178.80612244898,178.5,177.683673469388,180.091836734694,178.928571428571,179.918367346939,181.285714285714,180.255102040816
"22","22",150.173469387755,151.397959183673,149.540816326531,152.397959183673,148.948979591837,150.602040816327,150.132653061224,150.765306122449,148.438775510204,147.275510204082,146.581632653061,152.19387755102,146.642857142857,147.867346938776,146.704081632653,148.051020408163,150.336734693878,148.744897959184,150.173469387755,146.857142857143,147.479591836735,148.163265306122,147.561224489796,146.724489795918,148.561224489796,149.357142857143,150.683673469388,150.724489795918,151.214285714286,151.408163265306,151.561224489796,152.316326530612,152.418367346939,152.479591836735,149.377551020408,150.948979591837,147.663265306122,148.173469387755,147.80612244898,148.091836734694,148.989795918367,149.540816326531,147.948979591837,150.275510204082,148.887755102041,145.989795918367,152.173469387755,152.397959183673,152.316326530612,152.438775510204
"23","23",197.142857142857,195.397959183673,195.918367346939,196.204081632653,197.816326530612,197.979591836735,196.34693877551,196.530612244898,196.142857142857,195.040816326531,196.081632653061,200.204081632653,195.816326530612,197.081632653061,196.163265306122,195.69387755102,198.102040816327,196.959183673469,198.65306122449,198.285714285714,197,196.65306122449,196.857142857143,200.244897959184,201.122448979592,200.897959183673,201.183673469388,200.632653061224,201.244897959184,201.265306122449,199.397959183673,197.897959183673,198.428571428571,199.571428571429,200.591836734694,199.469387755102,200.734693877551,200.69387755102,199.571428571429,199.877551020408,201.183673469388,201.30612244898,201.326530612245,201.122448979592,201.244897959184,197.897959183673,197.448979591837,197.836734693878,201.428571428571,198.30612244898
"24","24",138.132653061224,139.581632653061,137.683673469388,138.071428571429,138.908163265306,138.459183673469,138.622448979592,138.377551020408,141.867346938776,141.19387755102,138.377551020408,140.051020408163,139.520408163265,138.295918367347,137.867346938776,138.785714285714,140.112244897959,141.19387755102,137.867346938776,140.479591836735,138.663265306122,139.091836734694,138.561224489796,142.602040816327,141.80612244898,142.214285714286,141.704081632653,141.948979591837,141.622448979592,141.826530612245,141.051020408163,142.112244897959,138.602040816327,141.969387755102,142.581632653061,141.010204081633,142.173469387755,141.295918367347,141.438775510204,142.255102040816,142.255102040816,141.765306122449,142.255102040816,142.357142857143,142.418367346939,142.887755102041,141.663265306122,138.581632653061,139.204081632653,141.132653061224
"25","25",342.836734693878,342.479591836735,342.673469387755,342.734693877551,342.408163265306,343.224489795918,342.591836734694,342.775510204082,343.020408163265,343.102040816327,342.489795918367,342.714285714286,342.714285714286,342.897959183673,342.816326530612,343.622448979592,342.755102040816,342.510204081633,342.612244897959,342.408163265306,342.489795918367,342.795918367347,342.795918367347,342.775510204082,343.938775510204,345.081632653061,343.265306122449,343.265306122449,342.877551020408,342.387755102041,343.326530612245,343.34693877551,344.581632653061,342.367346938775,345.163265306122,343.244897959184,344.285714285714,343.224489795918,343.775510204082,344.816326530612,344.183673469388,343.755102040816,343.69387755102,342.959183673469,342.928571428571,342.34693877551,342.367346938775,342.673469387755,342.959183673469,342.938775510204
"26","26",240.84693877551,240.887755102041,243.989795918367,240.295918367347,240.84693877551,240.642857142857,240.887755102041,239.265306122449,239.438775510204,241.010204081633,243.642857142857,241.234693877551,243.969387755102,241.030612244898,241.581632653061,239.112244897959,243.989795918367,240.010204081633,245.316326530612,246.826530612245,240.867346938776,239.489795918367,241.030612244898,241.051020408163,245.622448979592,240.173469387755,241.438775510204,243.19387755102,241.19387755102,239.938775510204,241.765306122449,245.908163265306,240.867346938776,241.163265306122,239.80612244898,242.561224489796,240.84693877551,244.765306122449,241.214285714286,240.19387755102,241.19387755102,239.744897959184,245.602040816327,240.19387755102,240.887755102041,246.520408163265,240.622448979592,245.581632653061,241.551020408163,245.683673469388
"27","27",196.948979591837,197.020408163265,194.84693877551,197.051020408163,196.459183673469,196.459183673469,197.663265306122,195.69387755102,197.051020408163,196.357142857143,195.19387755102,197.051020408163,195.948979591837,196.836734693878,195.755102040816,196.724489795918,195.19387755102,194.826530612245,198.765306122449,194.622448979592,196.010204081633,195.744897959184,196.020408163265,198.683673469388,196.112244897959,196.030612244898,197.336734693878,194.479591836735,195.724489795918,195.030612244898,195.051020408163,195.561224489796,196.704081632653,197.132653061224,197.15306122449,196.928571428571,197.255102040816,195.561224489796,196.622448979592,196.010204081633,197.336734693878,195.744897959184,197.459183673469,196.040816326531,196.795918367347,197.438775510204,196.061224489796,197.091836734694,197.632653061224,196.275510204082
"28","28",143.867346938776,141.367346938776,143.826530612245,144.275510204082,143.561224489796,141.714285714286,142.275510204082,143.724489795918,143.418367346939,144.091836734694,143.255102040816,142.051020408163,143.80612244898,144.295918367347,143.80612244898,142.316326530612,143.520408163265,142.112244897959,141.091836734694,143.071428571429,143.438775510204,143.459183673469,143.80612244898,143.091836734694,142.5,142.724489795918,140.214285714286,142.622448979592,142.275510204082,139.765306122449,143.418367346939,142.112244897959,142.765306122449,141.65306122449,140.948979591837,140.112244897959,142.826530612245,141.173469387755,143.867346938776,142.234693877551,141.479591836735,141.80612244898,142.459183673469,141.561224489796,143.642857142857,143.663265306122,141.020408163265,142.377551020408,142.061224489796,140.969387755102
"29","29",114.938775510204,115.132653061224,112.734693877551,116.326530612245,114.489795918367,115.918367346939,117.34693877551,115.979591836735,117.081632653061,116.755102040816,114.877551020408,117.897959183673,114.530612244898,114.183673469388,114.224489795918,117.775510204082,117.448979591837,115.551020408163,116.530612244898,115.816326530612,116.122448979592,115.887755102041,115.30612244898,118.224489795918,117.938775510204,117.897959183673,117.836734693878,118.265306122449,117.591836734694,117.285714285714,116.387755102041,115.612244897959,114.551020408163,118.040816326531,118.285714285714,117.204081632653,118.102040816327,117.897959183673,117.816326530612,118.367346938776,118.387755102041,118.265306122449,118.326530612245,117.938775510204,118.142857142857,118.163265306122,116.714285714286,116.357142857143,115.602040816327,115.938775510204
"30","30",207.285714285714,208.377551020408,205.428571428571,207.571428571429,208.204081632653,207.591836734694,208.938775510204,206.551020408163,207.244897959184,207.163265306122,206.69387755102,207.714285714286,207.510204081633,206.959183673469,206.367346938776,207.673469387755,205.857142857143,206.387755102041,210.020408163265,205.795918367347,207.959183673469,206.897959183673,207.224489795918,208.183673469388,205.69387755102,206.816326530612,206.734693877551,205.408163265306,206.775510204082,206.571428571429,205.836734693878,206.448979591837,207.632653061224,208.255102040816,206.142857142857,207.755102040816,207.489795918367,205.387755102041,206.938775510204,206.030612244898,207.081632653061,207.122448979592,207.081632653061,206.591836734694,208.030612244898,208.367346938776,208.65306122449,207.418367346939,208.010204081633,207.122448979592
"31","31",312.173469387755,311.765306122449,311.561224489796,312.459183673469,311.357142857143,312.908163265306,312.275510204082,312.479591836735,312.5,312.377551020408,311.010204081633,312.357142857143,310.979591836735,311.704081632653,311.428571428571,313.010204081633,312.602040816327,310.887755102041,312.602040816327,311.84693877551,311.908163265306,312.336734693878,311,311.724489795918,311.357142857143,311.051020408163,311.785714285714,311.65306122449,311.683673469388,312.479591836735,310.908163265306,310.683673469388,312.387755102041,310.622448979592,313.112244897959,311.112244897959,311.091836734694,311.357142857143,311.663265306122,310.887755102041,310.704081632653,311.602040816327,311.561224489796,312.234693877551,313.377551020408,311.704081632653,312.448979591837,311.418367346939,311.30612244898,312.051020408163
"32","32",301.663265306122,300.948979591837,301.397959183673,301.071428571429,301.295918367347,300.602040816327,300.969387755102,299.336734693878,300.15306122449,299.785714285714,300.5,300.969387755102,299.683673469388,300.540816326531,300.5,299.15306122449,301.132653061225,299.80612244898,300.091836734694,300.071428571429,301.15306122449,301.132653061225,299.765306122449,300.051020408163,300.010204081633,300.010204081633,300.581632653061,301.234693877551,300.642857142857,300.581632653061,301.19387755102,299.520408163265,301.540816326531,300.979591836735,298.989795918367,302.214285714286,299.214285714286,300.295918367347,300.051020408163,299.275510204082,299.969387755102,300.377551020408,300.030612244898,300.377551020408,301.438775510204,300.969387755102,300.826530612245,299.836734693878,301.816326530612,299.744897959184
"33","33",328.959183673469,328.755102040816,328.408163265306,328.428571428571,328.489795918367,328.959183673469,328.020408163265,329.061224489796,328.673469387755,328.469387755102,328.551020408163,328.714285714286,328.163265306122,328.65306122449,328.938775510204,328.969387755102,328.469387755102,328.367346938775,329.244897959184,328.204081632653,328.081632653061,328.204081632653,328.520408163265,328.469387755102,329.397959183673,329.775510204082,329.489795918367,328.673469387755,328.65306122449,327.918367346939,327.938775510204,328.877551020408,329.469387755102,328.489795918367,330.204081632653,328.448979591837,329.326530612245,328.530612244898,329.448979591837,330.326530612245,329.69387755102,329.326530612245,329.755102040816,328.510204081633,330.163265306122,327.918367346939,327.714285714286,328.102040816327,327.969387755102,328.102040816327
"34","34",215.602040816327,217.408163265306,220.214285714286,216.132653061224,216.010204081633,215.948979591837,215.887755102041,216.234693877551,215.459183673469,215.479591836735,221.989795918367,215.867346938776,222.091836734694,216.051020408163,220.091836734694,215.622448979592,221.091836734694,215.938775510204,216.438775510204,222.826530612245,216.418367346939,215.459183673469,215.785714285714,221.520408163265,222.316326530612,222.459183673469,220.540816326531,217.091836734694,217.867346938776,217.683673469388,217.112244897959,222.173469387755,215.418367346939,217.255102040816,222.765306122449,222.030612244898,219.071428571429,222.887755102041,220.642857142857,222.15306122449,219.795918367347,220.275510204082,222.438775510204,218.785714285714,219.469387755102,216.704081632653,217,221.84693877551,219.724489795918,222.418367346939
"35","35",172.428571428571,171.65306122449,170.551020408163,170.530612244898,172.020408163265,171.051020408163,170.734693877551,171.142857142857,171.224489795918,169.714285714286,169.428571428571,171.285714285714,169.795918367347,170.571428571429,170.591836734694,172.244897959184,168.448979591837,172.591836734694,172.387755102041,169.673469387755,169.489795918367,170.571428571429,171.69387755102,170.183673469388,168.65306122449,169.244897959184,169.734693877551,169.459183673469,168.897959183673,169.326530612245,169.34693877551,170.979591836735,170.30612244898,170.826530612245,167.040816326531,170.530612244898,168.959183673469,168.163265306122,169.673469387755,168.755102040816,170,170.489795918367,168.163265306122,169.714285714286,168.571428571429,171.734693877551,170.15306122449,170.489795918367,169.336734693878,169.438775510204
"36","36",152.387755102041,152.69387755102,149.244897959184,150,150.877551020408,152.734693877551,151.285714285714,151.857142857143,151.918367346939,151.448979591837,150.979591836735,152.918367346939,149.428571428571,152.244897959184,150.714285714286,152.551020408163,150.285714285714,150.102040816327,149.734693877551,150.112244897959,150.561224489796,151.877551020408,151.142857142857,152.775510204082,151.020408163265,151.102040816327,152.530612244898,151.122448979592,152.081632653061,152.224489795918,151.428571428571,152.530612244898,153.183673469388,151.979591836735,151.408163265306,151.816326530612,151.612244897959,150.775510204082,151.734693877551,151.938775510204,152.081632653061,151.836734693878,151.65306122449,152.142857142857,150.489795918367,152.183673469388,150.948979591837,149.938775510204,152.84693877551,150.510204081633
"37","37",119.928571428571,117.34693877551,119.80612244898,120.438775510204,120.132653061224,118.561224489796,120.132653061224,119.928571428571,119.459183673469,119.683673469388,118.336734693878,118.255102040816,119.173469387755,120.622448979592,119.928571428571,118.510204081633,119.785714285714,118.928571428571,118.581632653061,119.397959183673,120.173469387755,120.051020408163,120.418367346939,117.622448979592,117.438775510204,118.826530612245,116.255102040816,120.214285714286,117.724489795918,116.887755102041,119.989795918367,117.071428571429,119.663265306122,118.255102040816,116.5,117.214285714286,119.561224489796,117.336734693878,120.479591836735,118.867346938776,118.275510204082,118.969387755102,119.357142857143,118.091836734694,120.051020408163,118.622448979592,119.581632653061,118.061224489796,118.479591836735,115.520408163265
"38","38",35.8571428571429,35.8979591836735,34.3061224489796,35.8979591836735,35.8367346938776,36,35.9795918367347,35.8367346938776,36.0408163265306,36.1020408163265,35.2040816326531,35.8367346938776,35.5714285714286,35.0204081632653,34.8979591836735,36.0408163265306,35.4489795918367,34.0408163265306,35.9591836734694,35.469387755102,35.6938775510204,35.8979591836735,35.5102040816327,35.9387755102041,35.5918367346939,35.8775510204082,35.4897959183673,35.6938775510204,35.530612244898,35.6326530612245,35.5918367346939,35.9591836734694,35.734693877551,35.7142857142857,35.8979591836735,35.469387755102,36.2857142857143,34.7551020408163,36.1836734693878,35.7551020408163,35.9591836734694,35.8571428571429,35.9795918367347,35.9387755102041,36.0204081632653,35.9591836734694,35.5918367346939,34.469387755102,35.265306122449,34.5102040816327
