"workflow";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
86;40.2200000000023;45.8900000000007;85.9000000000013;53.5199999999987;39.6300000000012;34.8900000000007;37.9099999999994;35.0299999999988;40.3599999999993;39.6399999999991;83.3800000000004;40.4200000000017;68.7599999999978;41.7300000000004;76.8799999999993;36.0600000000004;55.0500000000004;32.9800000000003;26.369999999998;51.869999999999;37.7;41.0799999999987;33.8199999999971;369.83;90.5099999999991;43.4399999999977;39.4400000000019;35.3700000000012;27.5999999999999;24.2300000000001;24.0200000000016;14.8599999999993;13.7900000000016;14.0899999999978;186.129999999999;21.5399999999984;136.43;74.5599999999999;128.240000000001;77.9700000000028;83.6499999999993;83.4200000000006;85.2799999999984;54.7600000000012;45.0099999999988;71.8700000000009;12.1500000000004;16.9700000000022;8.12000000000015;14.7500000000006
87;28.5000000000007;37.8199999999985;76.9900000000017;46.9700000000006;31.0500000000004;29.5599999999983;28.3099999999988;27.4500000000025;27.7999999999988;19.9199999999985;56.149999999998;36.4899999999988;43.6400000000004;29.140000000001;55.8399999999987;22.5300000000001;56.6199999999977;26.75;19.5999999999996;33.3099999999983;25.4800000000004;32.6499999999971;23.0799999999981;181.589999999997;54.569999999998;38.5499999999994;35.6400000000013;27.479999999999;21.9599999999981;20.400000000002;17.4299999999993;11.9099999999987;8.34999999999971;13.3300000000006;75.1600000000009;19.3200000000016;74.0400000000009;46.2600000000017;85.6800000000009;65.5600000000023;55.5099999999999;59.3000000000019;58.7100000000004;39.4999999999999;37.3799999999991;32.5900000000001;8.23999999999971;16.9100000000004;5.3199999999968;14.1100000000004
88;33.9200000000007;39.6799999999985;83.8300000000017;49.8400000000006;33.3800000000004;24.6299999999983;28.9199999999988;30.1700000000025;28.7499999999988;24.0499999999985;57.899999999998;36.1399999999988;47.0500000000004;30.490000000001;60.9399999999987;25.3600000000001;54.2899999999977;28.6;23.6999999999996;41.1399999999983;25.9400000000004;33.2399999999971;29.0699999999981;256.299999999997;77.329999999998;45.1199999999994;32.2000000000013;28.599999999999;25.1199999999981;21.090000000002;19.3599999999993;12.9599999999987;11.9199999999997;12.8200000000006;124.160000000001;19.1900000000016;103.650000000001;51.0300000000017;94.4600000000009;69.7400000000023;71.2599999999999;63.5200000000019;62.7700000000004;44.7899999999999;42.6499999999991;41.5900000000001;10.6199999999997;14.4800000000004;6.9399999999968;11.8000000000004
89;43.8100000000007;49.9399999999985;163.880000000002;73.1600000000006;52.5700000000004;31.9699999999983;43.7299999999988;39.8000000000025;41.9399999999988;33.6399999999985;90.959999999998;52.8299999999988;86.4900000000004;47.510000000001;116.579999999999;31.3200000000001;106.989999999998;35.39;31.6499999999996;68.0399999999983;32.1000000000004;38.7299999999971;38.2399999999981;419.379999999997;124.269999999998;62.7799999999994;39.0200000000013;40.819999999999;33.9499999999981;29.660000000002;31.4999999999993;15.1799999999987;13.7599999999997;15.0000000000006;134.420000000001;26.0400000000016;250.150000000001;94.1000000000017;153.840000000001;108.300000000002;100.04;108.950000000002;105.29;62.4499999999999;53.1999999999991;63.9500000000001;11.3599999999997;17.7400000000004;7.6599999999968;15.0400000000004
90;30.78;37.8600000000001;91.0900000000001;49.78;28.79;21.2099999999998;25.32;27.79;24.25;19.6700000000001;58.77;35.6300000000001;41.0599999999999;30.16;57.7199999999999;19.9399999999999;59.2699999999999;21.6700000000001;20.3900000000001;34.2599999999999;19.8899999999999;30.8099999999999;26.6500000000001;264.26;72.5600000000001;42.7900000000001;29.8600000000001;26.19;22.8199999999999;20.09;17.8700000000001;11.29;10.47;11.4499999999999;137.17;17.15;104.69;49.5900000000001;101.7;68.4799999999999;66.4100000000001;57.52;62.45;41.08;39.23;34.9199999999999;10.13;13.3099999999999;7.18999999999984;11.72
91;44.1600000000007;58.0899999999985;141.410000000002;70.6400000000006;53.4700000000004;39.4999999999983;44.1999999999988;38.8900000000025;48.4199999999988;38.6299999999985;100.929999999998;53.7199999999988;82.6800000000004;49.400000000001;109.009999999999;37.3700000000001;91.9599999999977;43.22;35.3299999999996;77.3299999999983;39.3000000000004;56.2399999999971;42.9199999999981;1756.72;221.319999999998;99.7399999999994;62.0100000000013;52.789999999999;42.9499999999981;34.610000000002;26.3399999999993;12.6599999999987;10.5199999999997;11.3400000000006;485.760000000001;22.6100000000016;381.100000000001;124.300000000002;347.010000000001;265.100000000002;247.79;255.050000000002;194.65;102.55;95.5699999999991;87.0000000000001;7.95999999999971;12.8800000000004;4.1699999999968;10.3400000000004
92;44.0900000000007;55.2699999999985;102.880000000002;67.8000000000006;47.6900000000004;37.1999999999983;42.3599999999988;44.4000000000025;42.9699999999988;34.5799999999985;73.399999999998;52.5899999999988;62.2300000000004;43.850000000001;75.5399999999987;36.1200000000001;72.3699999999977;39.53;33.0599999999996;53.5899999999983;35.5900000000004;49.5399999999971;39.8599999999981;273.539999999997;93.129999999998;59.5299999999994;45.1300000000013;40.489999999999;36.6399999999981;31.870000000002;28.8299999999993;19.0299999999987;17.1599999999997;18.4600000000006;137.960000000001;26.8200000000016;126.680000000001;68.5200000000017;117.950000000001;96.3400000000023;93.7999999999999;92.5200000000019;85.6500000000004;60.6099999999999;58.0399999999991;58.4300000000001;15.0999999999997;20.8900000000004;9.5999999999968;17.6300000000004
93;28.7500000000007;37.9399999999985;74.5500000000017;54.7400000000006;29.7400000000004;23.3499999999983;27.1199999999988;28.3700000000025;27.2399999999988;21.4399999999985;42.189999999998;38.8399999999988;35.6600000000004;26.770000000001;39.8999999999987;23.7100000000001;46.4099999999977;26.08;19.5999999999996;31.2299999999983;22.4900000000004;31.3899999999971;23.7199999999981;111.769999999997;40.939999999998;29.7199999999994;24.0300000000013;23.229999999999;21.2599999999981;18.390000000002;18.5499999999993;13.4399999999987;11.3899999999997;12.8300000000006;60.0100000000009;16.9900000000016;56.3700000000009;33.9900000000017;53.4700000000009;46.8500000000023;43.6599999999999;45.1500000000019;40.5700000000004;31.3799999999999;29.8099999999991;31.7600000000001;10.5499999999997;15.3100000000004;6.4399999999968;12.7200000000004
94;27.2100000000007;34.4999999999985;95.2600000000017;44.5600000000006;28.6900000000004;26.1499999999983;26.0299999999988;24.7100000000025;26.2499999999988;21.7199999999985;60.419999999998;37.6199999999988;49.2500000000004;28.710000000001;66.9999999999987;21.9800000000001;73.2499999999977;29.83;24.3699999999996;59.1199999999983;23.6800000000004;30.7199999999971;27.2199999999981;1543.66;392.179999999998;258.189999999999;36.5800000000013;27.799999999999;25.5499999999981;22.200000000002;18.7099999999993;11.4599999999987;9.83999999999971;11.3600000000006;531.150000000001;21.9400000000016;393.870000000001;91.5500000000017;438.130000000001;409.420000000002;292.41;242.310000000002;302.5;47.0899999999999;68.6199999999991;38.7100000000001;8.06999999999971;13.3700000000004;5.1599999999968;11.0100000000004
95;35.4100000000007;44.2599999999985;89.9500000000017;49.7100000000006;38.2600000000004;36.6199999999983;34.9999999999988;30.5300000000025;35.0199999999988;31.8799999999985;71.599999999998;40.9099999999988;61.2400000000004;40.520000000001;84.3799999999987;28.8400000000001;72.2999999999977;39.13;32.3099999999996;64.5799999999983;32.9900000000004;37.4499999999971;38.0299999999981;325.149999999997;127.179999999998;72.0699999999994;44.4100000000013;34.229999999999;31.5099999999981;26.620000000002;21.9599999999993;12.6299999999987;12.2799999999997;12.4400000000006;183.820000000001;22.8500000000016;145.740000000001;81.9400000000017;151.200000000001;129.340000000002;111.93;105.600000000002;99.2100000000004;61.0199999999999;60.7899999999991;60.8700000000001;7.92999999999971;12.5800000000004;6.3999999999968;12.0000000000004
96;24.0800000000012;26.7700000000017;50.7299999999994;34.6000000000006;23.2000000000013;19.2100000000001;23.0500000000029;22.8600000000017;26.0500000000017;20.1299999999999;39.0200000000023;25.2399999999993;32.2400000000004;22.7799999999969;35.0100000000009;22.7699999999985;32.5399999999994;22.9699999999985;17.2699999999999;29.6000000000022;21.2099999999996;25.8799999999996;21.4200000000009;127.58;39.0100000000032;24.6499999999983;20.5600000000019;19.9599999999991;16.86;15.2300000000022;14.0799999999999;9.70000000000073;8.63000000000233;9.64000000000044;59.2000000000015;13.5000000000012;49.9500000000016;30.5599999999988;47.74;40.8899999999971;40.4999999999991;39.0599999999975;36.9099999999999;26.7000000000017;24.9700000000015;35;8.34999999999913;12.2599999999984;5.65999999999913;9.88999999999869
97;26.2700000000012;27.3300000000017;59.1499999999994;37.8700000000006;25.1700000000013;19.7000000000001;25.7300000000029;27.0300000000017;29.0800000000017;22.8799999999999;48.1200000000023;25.6699999999993;39.0000000000004;24.0499999999969;38.6300000000009;25.7899999999985;33.5299999999994;23.5499999999985;17.5899999999999;30.8100000000022;22.7999999999996;29.0299999999996;23.0400000000009;228.45;46.5200000000032;25.7199999999983;21.6700000000019;21.3799999999991;17.63;15.6400000000022;14.9399999999999;9.92000000000073;8.88000000000233;10.0700000000004;80.1200000000015;14.5500000000012;60.6100000000016;34.3699999999988;57.16;43.6299999999971;46.0499999999991;40.8799999999975;41.1399999999999;28.9100000000017;26.1800000000015;41.27;9.31999999999913;12.8899999999984;6.08999999999913;10.9299999999987
98;29.5600000000012;30.8600000000017;90.4699999999994;45.1900000000006;30.1100000000013;20.6700000000001;31.5500000000029;31.8500000000017;36.0300000000017;28.8499999999999;65.6400000000023;27.5399999999993;57.1500000000004;27.7199999999969;53.5200000000009;28.5999999999985;37.8899999999994;24.9099999999985;18.6499999999999;37.4700000000022;25.9799999999996;32.4799999999996;25.6700000000009;284.7;56.2000000000032;27.0299999999983;23.2800000000019;25.8899999999991;19.27;16.4600000000022;17.7299999999999;10.0800000000007;9.14000000000233;10.3800000000004;86.6000000000015;16.3900000000012;96.1900000000016;47.5599999999988;73.45;52.5899999999971;53.0299999999991;48.9599999999975;51.6399999999999;34.0100000000017;28.4300000000015;58.95;9.56999999999913;14.3799999999984;6.17999999999913;12.1399999999987
99;24.6900000000012;30.0000000000017;82.1699999999994;48.8900000000006;24.6800000000013;18.6900000000001;32.5200000000029;31.4400000000017;42.7200000000017;27.6499999999999;63.3800000000023;24.6999999999993;54.4700000000004;22.2999999999969;43.7200000000009;34.8199999999985;31.9599999999994;22.4799999999985;16.8499999999999;28.6800000000022;22.8599999999996;38.8399999999996;20.7500000000009;952.5;39.8300000000032;24.2199999999983;20.0500000000019;19.1599999999991;16.38;14.8200000000022;13.5499999999999;9.42000000000073;8.41000000000233;9.25000000000044;84.0800000000015;12.5900000000012;80.9600000000016;31.4999999999988;57.02;48.9399999999971;43.6899999999991;40.0399999999975;44.0799999999999;26.4700000000017;24.4900000000015;54.23;8.07999999999913;11.5599999999984;5.41999999999913;8.99999999999869
100;31.6900000000012;32.5900000000017;68.6999999999994;47.1600000000006;30.2400000000013;21.9300000000001;33.6100000000029;34.3400000000017;39.6500000000017;29.7499999999999;54.7700000000023;28.5199999999993;47.1000000000004;28.8299999999969;44.4500000000009;33.9899999999985;35.9199999999994;25.9099999999985;18.8799999999999;34.7700000000022;28.5099999999996;37.0699999999996;26.9000000000009;209.73;51.0900000000032;27.0199999999983;25.3100000000019;26.1699999999991;19.59;17.1300000000022;17.6499999999999;10.4900000000007;9.39000000000233;10.9700000000004;82.9800000000015;17.2900000000012;69.9400000000016;40.9699999999988;64.18;50.7799999999971;53.6799999999991;47.1899999999975;48.6499999999999;33.9900000000017;28.8100000000015;57.66;11.0999999999991;16.3099999999984;6.53999999999913;13.5499999999987
101;40.5600000000001;47.6000000000001;146.31;72.93;46.35;28.8599999999998;47.6;37.13;33.23;31.0300000000001;98.3200000000001;53.85;81.5199999999998;48.05;101.48;25.5999999999999;116.74;28.0500000000001;26.1600000000001;62.6999999999999;28.6899999999999;44.0199999999999;30.6700000000001;512.86;113.7;60.9500000000001;35.7200000000001;38.11;34.4399999999999;32.95;30.8800000000001;13.75;12.22;15.4799999999999;141.89;26.67;181.03;91.6800000000001;128.34;114.51;87.4200000000001;104.22;119.41;57.45;49.83;62.2799999999999;11.16;18.3299999999998;7.59999999999985;15.96
102;24.3600000000012;26.4100000000017;49.2899999999994;36.1600000000006;24.1100000000013;19.4500000000001;24.8100000000029;24.9500000000017;26.2700000000017;21.1199999999999;38.6800000000023;25.5599999999993;32.5700000000004;23.1699999999969;33.9900000000009;23.9399999999985;32.7499999999994;23.0399999999985;17.2699999999999;29.1500000000022;21.7099999999996;27.1899999999996;21.4100000000009;113.62;38.0300000000032;24.8199999999983;20.7200000000019;20.3299999999991;17;15.8300000000022;14.8799999999999;10.5300000000007;9.10000000000233;10.1300000000004;55.9300000000015;13.4400000000012;49.3600000000016;29.8399999999988;46.46;39.9599999999971;39.7099999999991;38.9499999999975;35.9199999999999;26.3900000000017;24.6300000000015;34.46;9.29999999999913;12.6399999999984;6.41999999999913;10.3599999999987
103;24.3600000000012;26.5000000000017;60.3899999999994;35.7000000000006;23.8200000000013;20.0400000000001;23.9400000000029;23.5700000000017;26.9300000000017;21.3299999999999;44.0900000000023;26.0399999999993;37.5100000000004;23.3099999999969;41.2900000000009;23.0499999999985;37.1299999999994;25.0999999999985;18.2199999999999;39.7900000000022;22.1399999999996;26.9699999999996;24.0100000000009;1017.07;93.0900000000032;29.9499999999983;25.6200000000019;22.7899999999991;18.3;16.0100000000022;14.5599999999999;9.67000000000073;8.61000000000233;9.86000000000044;182.790000000001;15.8900000000012;105.740000000002;63.9999999999988;100.22;77.1599999999971;75.4699999999991;52.2899999999975;72.9399999999999;32.6000000000017;29.8200000000015;41.06;8.42999999999913;12.0999999999984;5.56999999999913;10.0799999999987
104;30.7200000000012;33.6700000000017;71.6399999999994;41.7700000000006;28.9000000000013;23.9000000000001;30.2500000000029;27.8800000000017;40.0300000000017;32.5999999999999;64.6700000000023;29.7599999999993;51.3300000000004;29.7899999999969;54.1400000000009;29.9099999999985;41.6899999999994;29.0199999999985;23.1599999999999;43.0100000000022;27.7899999999996;33.6999999999996;29.6800000000009;359.81;90.1200000000032;34.8399999999983;32.5900000000019;30.0499999999991;22.5;19.4000000000022;18.9999999999999;11.5200000000007;10.4600000000023;11.6400000000004;147.660000000002;19.8500000000012;133.480000000002;53.5799999999988;92.24;72.3599999999971;76.5399999999991;60.4099999999975;67.5199999999999;40.9200000000017;34.3700000000015;66.92;9.51999999999913;13.8399999999984;6.74999999999913;12.2499999999987
105;74.7999999999993;94.8200000000019;230.920000000001;142.94;90.25;71.6200000000012;82.1799999999972;74.3100000000006;71.1900000000025;50.6799999999996;150.320000000002;125.239999999998;118.669999999999;78.4700000000006;147.379999999999;60.2400000000016;153.35;62.5399999999996;52.7499999999983;85.6000000000012;52.8700000000003;91.159999999999;72.5900000000007;572.79;160.010000000002;93.840000000001;72.3399999999987;71.5600000000001;61.0000000000007;54.4000000000028;50.750000000001;29.2199999999993;32.3900000000001;29.6800000000003;254.559999999999;54.5800000000012;230.650000000002;117.9;220.860000000001;179.96;158.959999999998;155.049999999999;177.45;102.909999999998;100.860000000002;63.71;19.7499999999993;52.5800000000023;19.5700000000007;40.0000000000012
106;70.4599999999993;93.9500000000019;214.460000000001;131.98;74.78;53.7700000000012;63.1999999999972;64.0600000000006;59.3600000000025;42.6999999999996;142.040000000002;89.159999999998;98.4299999999987;69.3800000000006;142.559999999999;48.2500000000016;139.33;49.7399999999996;42.7499999999983;69.9100000000012;46.5200000000003;77.719999999999;59.3700000000007;596.09;188.080000000002;107.410000000001;61.5799999999987;54.1000000000002;50.2600000000007;43.7900000000028;40.190000000001;25.2899999999993;24.5700000000001;24.2900000000003;332.289999999999;39.1100000000012;228.430000000002;114.5;260.090000000001;159.36;150.329999999998;136.129999999999;157.01;91.7099999999978;83.6900000000017;50.15;21.2599999999993;28.9200000000023;12.7600000000007;23.2700000000012
107;104.829999999999;116.670000000002;432.300000000001;181.71;119.22;73.0000000000012;103.089999999997;90.5800000000006;88.6800000000025;71.2499999999996;259.270000000002;130.909999999998;179.139999999999;110.120000000001;278.379999999999;62.6500000000016;252.05;66.3099999999996;58.3299999999983;159.970000000001;68.3500000000003;107.279999999999;91.0600000000007;1182.54;269.050000000002;129.160000000001;76.5699999999987;69.9800000000001;70.0000000000007;70.3700000000028;66.490000000001;30.8499999999993;29.1400000000001;30.9700000000003;310.919999999999;58.0800000000012;422.680000000002;214.69;323.850000000001;276.56;226.249999999998;248.609999999999;292.78;146.369999999998;117.490000000002;97.87;22.6599999999993;38.6900000000023;14.6200000000007;30.5800000000012
108;84.6599999999993;114.950000000002;298.550000000001;140.98;109.83;90.3200000000012;84.0399999999972;70.0100000000006;94.5900000000025;73.4699999999996;238.420000000002;107.939999999998;184.279999999999;100.170000000001;258.369999999999;69.0700000000016;205.45;78.1499999999996;63.9399999999982;150.810000000001;73.3500000000003;115.119999999999;83.4600000000007;4572.94;525.310000000002;218.930000000001;121.879999999999;103.17;80.4200000000007;62.6600000000028;45.490000000001;17.8499999999993;14.5000000000001;15.1500000000003;1227.72;38.1900000000012;922.670000000002;268.25;828.730000000001;606.06;590.939999999998;620.669999999999;448.75;219.629999999998;200.420000000002;379.55;9.43999999999927;19.2100000000023;4.62000000000073;13.6600000000012
109;36.2999999999993;44.0000000000019;87.1400000000006;50.0999999999997;38.11;29.8000000000012;32.5199999999972;32.7200000000006;32.0100000000025;26.3999999999996;68.1400000000025;39.479999999998;51.1999999999987;36.9900000000006;70.2499999999994;27.2400000000016;61.89;29.1999999999996;25.3299999999983;40.8200000000012;27.3300000000003;36.659999999999;33.2000000000007;255.39;95.3200000000023;55.270000000001;37.3699999999987;32.6700000000002;29.5400000000007;25.6000000000028;24.020000000001;14.6199999999993;14.7000000000001;14.1100000000003;129.939999999999;22.7500000000012;112.880000000002;61.68;140.270000000001;82.6800000000001;80.9799999999984;74.1099999999987;80.4099999999996;51.0899999999978;49.2500000000017;38.2;10.9899999999993;15.3600000000023;7.58000000000073;12.9500000000012
110;77.7799999999993;84.1700000000019;211.920000000001;103.92;91.27;64.8600000000012;77.9299999999972;67.6800000000006;74.8700000000025;48.5899999999996;134.620000000002;89.319999999998;117.549999999999;74.7700000000006;130.189999999999;56.2700000000016;147;59.9799999999996;39.4999999999983;55.7200000000012;48.7700000000003;90.979999999999;60.8000000000007;186.11;84.8000000000023;67.280000000001;64.5199999999987;57.3100000000002;47.9200000000007;49.9900000000028;40.770000000001;21.9899999999993;19.0100000000002;19.8200000000003;112.129999999999;41.1600000000012;105.710000000002;70.96;99.9200000000012;90.4200000000001;85.2099999999984;90.9999999999987;86.9199999999996;63.0399999999978;59.9700000000017;29.54;15.7499999999993;25.1800000000023;9.21000000000073;18.0900000000012
111;33.9699999999993;52.7500000000019;161.330000000001;63.1499999999997;46.14;44.7200000000012;37.1899999999972;35.2000000000006;34.5600000000025;26.9799999999996;106.890000000002;58.929999999998;79.3299999999987;44.5000000000006;126.439999999999;24.5800000000016;134.2;44.3299999999996;38.9099999999982;102.610000000001;30.0500000000003;47.509999999999;44.7300000000007;1475.64;282.860000000002;122.160000000001;65.7899999999987;50.3600000000002;45.1300000000007;40.9800000000028;32.860000000001;19.2399999999993;16.6400000000001;18.9000000000003;363.429999999999;43.8100000000012;257.490000000002;161.17;250.220000000001;252.45;189.599999999998;198.999999999999;171.22;88.6799999999978;87.0000000000017;41.65;8.56999999999927;16.2400000000023;5.33000000000073;12.8100000000012
112;79.78;100.7;232.99;141.84;80.36;56.75;67.88;70.7;65.29;46.49;154.96;96.1;110.01;74.29;154.77;50.5;155.95;50.28;42.36;71.68;47.18;78.93;63.98;710.58;198.3;106.46;68.26;62.57;55.5;45.81;41.57;26.7;25.75;25.95;330.62;41.83;258.36;124.98;276.65;161;158.01;137.77;179.02;97.77;89.57;53.12;21.85;31.2899999999999;13.28;24.41
113;41.2300000000001;55.8900000000001;156.02;72.84;52.23;42.9999999999998;42.41;35.74;46.62;37.95;106.33;55.8;82.7599999999998;50.41;113.94;35.0599999999999;102.69;40.3900000000001;36.8800000000001;83.1599999999999;37.7699999999999;55.2999999999999;40.4000000000001;2208.16;248.82;107.24;65.7000000000001;54.83;43.0799999999999;34.66;24.77;10.2;8.25999999999995;9.08999999999985;586.27;20.28;458.38;137.46;407.93;316.31;291.73;298.99;228.23;111.65;107.47;177.22;6.14999999999997;11.3099999999999;3.22999999999984;8.72000000000003
114;40.5999999999993;49.8400000000019;97.4700000000006;49.7599999999997;45.03;43.5300000000012;40.6199999999972;32.9500000000006;37.7400000000025;35.8499999999996;89.7500000000025;47.459999999998;73.6799999999987;47.4000000000006;103.329999999999;31.8500000000016;84.47;48.7499999999996;41.2899999999982;80.7800000000012;38.1100000000003;43.749999999999;50.2600000000007;426.84;175.100000000002;102.320000000001;57.9599999999987;43.5200000000002;40.9200000000007;35.0700000000028;29.320000000001;14.8099999999993;15.5300000000002;14.6400000000003;254.119999999999;31.2100000000012;188.990000000002;106.96;208.730000000001;171.81;149.409999999998;139.959999999999;132.97;80.3499999999978;78.8300000000017;63.83;7.67999999999927;14.0500000000023;6.21000000000073;12.8100000000012
115;29.4899999999999;36.1999999999971;61.2099999999996;45.370000000001;27.8099999999997;26.2800000000025;27.1399999999971;25.6000000000015;51.1400000000013;38.8999999999997;61.9499999999991;32.8400000000012;58.4799999999988;26.5400000000004;46.4599999999987;32.37;39.3899999999987;19.5100000000006;15.9500000000001;24.6399999999994;29.6700000000007;45.5900000000006;20.7199999999994;236.689999999998;43.1799999999975;26.3800000000012;22.8200000000009;23.6499999999999;19.3700000000017;17.8899999999993;16.7300000000017;12.250000000001;11.0999999999996;11.6200000000007;67.6800000000012;15.7599999999999;58.9199999999993;35.8999999999983;53.8099999999985;42.0900000000015;44.9500000000006;42.1699999999987;42.5899999999996;29.1499999999977;30.080000000002;36.2599999999971;11.2400000000026;17.6899999999981;7.26000000000131;12.6399999999998
116;31.4199999999999;34.3799999999971;66.4599999999996;47.570000000001;29.9699999999997;23.4500000000025;28.9799999999971;28.4300000000015;41.7400000000013;31.8699999999997;59.5699999999991;33.0500000000012;49.9399999999988;30.3300000000004;51.4099999999987;27.98;40.1899999999987;19.7100000000006;16.2600000000001;25.7699999999994;27.1800000000007;38.4600000000006;21.4999999999994;275.729999999998;61.8599999999975;29.4400000000012;23.7100000000009;24.7699999999999;20.1600000000017;19.2499999999993;17.8400000000017;12.900000000001;11.7099999999996;12.0100000000007;131.190000000001;16.7599999999999;79.4099999999993;44.0899999999983;87.7699999999985;51.2600000000015;55.0900000000006;44.6399999999987;52.7799999999996;33.0099999999977;30.150000000002;52.2299999999971;12.0500000000026;16.3699999999981;7.59000000000131;13.3199999999998
117;38.1399999999999;36.6999999999971;99.6099999999996;52.320000000001;40.0399999999997;28.1200000000025;37.0599999999971;33.6200000000015;56.5900000000013;45.5599999999997;93.5699999999991;35.5500000000012;83.7499999999988;40.0300000000004;73.0299999999987;34.91;49.6799999999987;20.2800000000006;18.3000000000001;38.5499999999994;34.3200000000007;51.5400000000006;23.7199999999994;495.629999999998;87.9199999999975;35.1500000000012;25.3700000000009;32.3499999999999;24.4700000000017;22.7399999999993;22.4900000000017;13.550000000001;12.3099999999996;12.1800000000007;104.640000000001;19.8699999999999;141.499999999999;64.9399999999983;102.319999999999;71.1000000000015;71.8400000000006;59.0099999999987;72.3599999999996;45.8599999999977;37.350000000002;88.3999999999971;12.2000000000026;18.2199999999981;7.59000000000131;14.6599999999998
118;39.3199999999999;38.5099999999971;81.1899999999996;55.610000000001;33.5899999999997;28.1200000000025;35.1299999999971;32.6000000000015;65.9700000000013;50.8999999999997;94.6799999999991;31.8500000000012;84.5999999999988;40.4100000000004;65.9899999999987;40.3;39.9599999999987;19.1600000000006;15.1100000000001;22.8699999999994;42.8900000000007;59.0500000000006;19.8199999999994;1727.03;65.3199999999975;25.3900000000012;21.2500000000009;32.6499999999999;21.8700000000017;20.3799999999993;15.7800000000017;11.520000000001;10.5399999999996;11.2000000000007;280.720000000001;14.8099999999999;163.279999999999;66.3699999999983;130.819999999999;73.5200000000015;73.2800000000006;43.3299999999987;74.0099999999996;41.3899999999977;41.170000000002;262.829999999997;10.7200000000026;15.9699999999981;6.98000000000131;11.2899999999998
119;29.6199999999999;33.6799999999971;60.5599999999996;46.440000000001;29.4499999999997;23.5200000000025;28.3899999999971;27.4100000000015;35.6400000000013;27.7899999999997;51.3399999999991;33.3200000000012;43.7599999999988;28.3600000000004;43.4199999999987;26.97;39.8499999999987;19.5300000000006;16.0300000000001;25.5099999999994;25.5000000000007;35.9500000000006;21.3699999999994;185.839999999998;46.3099999999975;27.3400000000012;23.5900000000009;24.1899999999999;19.8000000000017;19.0399999999993;17.7600000000017;12.910000000001;11.7199999999996;11.9500000000007;76.5500000000012;16.3699999999999;63.5999999999993;37.6999999999983;58.5099999999985;44.8300000000015;46.7800000000006;43.0299999999987;44.1699999999996;30.7299999999977;28.550000000002;39.1799999999971;11.8100000000026;16.0799999999981;7.36000000000131;12.9599999999998
120;28.7699999999999;32.1999999999971;57.3699999999996;45.210000000001;28.3799999999997;22.8400000000025;27.6299999999971;26.2400000000015;41.3500000000013;32.4099999999997;44.8199999999991;32.8300000000012;39.5799999999988;26.9700000000004;39.6299999999987;26.45;38.4099999999987;19.7200000000006;16.0500000000001;23.6999999999994;25.2300000000007;36.8300000000006;20.8599999999994;129.359999999998;37.7199999999975;25.1400000000012;22.1500000000009;22.3799999999999;18.7200000000017;18.1399999999993;16.6500000000017;12.650000000001;11.5299999999996;12.1500000000007;59.4600000000012;15.4699999999999;51.7699999999993;32.3399999999983;45.8799999999985;40.4900000000015;41.3200000000006;40.0899999999987;38.5899999999996;27.3299999999977;25.620000000002;31.2399999999971;11.9400000000026;16.4099999999981;7.67000000000131;13.0299999999998
121;27.4899999999999;33.0799999999971;66.8399999999996;45.710000000001;28.5699999999997;23.6000000000025;27.1699999999971;25.6000000000015;34.5100000000013;25.9799999999997;56.2299999999991;33.0000000000012;49.2499999999988;27.3100000000004;49.7699999999987;24.99;43.6299999999987;20.4900000000006;16.8900000000001;33.0999999999994;25.0500000000007;34.5500000000006;22.5999999999994;972.809999999998;110.169999999998;39.3100000000012;26.9400000000009;24.7399999999999;20.7800000000017;19.4199999999993;16.7400000000017;12.070000000001;10.9799999999996;11.7400000000007;215.110000000001;16.8299999999999;126.629999999999;62.1699999999983;112.209999999999;93.5200000000015;86.8000000000006;57.7499999999987;82.5599999999996;34.4199999999977;36.200000000002;42.6999999999971;11.1100000000026;15.0099999999981;7.20000000000131;12.2199999999998
122;34.0499999999999;39.9499999999971;76.0699999999996;49.970000000001;33.5199999999997;28.5600000000025;32.7199999999971;29.1100000000015;42.4800000000013;34.9799999999997;70.0399999999991;36.6700000000012;59.5599999999988;36.1400000000004;62.4499999999987;31.02;47.3099999999987;21.6900000000006;20.0700000000001;37.6399999999994;31.9900000000007;43.4500000000006;26.7399999999994;341.759999999998;91.7699999999975;41.5700000000012;32.0800000000009;31.2399999999999;25.0200000000017;23.3499999999993;20.9800000000017;14.430000000001;14.0499999999996;13.4900000000007;156.890000000001;20.6799999999999;117.549999999999;62.3699999999983;111.339999999998;85.3100000000015;86.3800000000006;66.3199999999987;72.1599999999996;45.9599999999977;42.030000000002;60.4499999999971;11.9600000000026;16.4699999999981;8.16000000000131;13.9599999999998
